Actual,Image,Count,Mean,Max,Std
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (48).jpg,11,0.29064563,0.44383195,0.051734123
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sn1ap_024 (38).jpg,11,0.29980952,0.50272423,0.07683056
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_157 - Copy.jpg,10,0.27733523,0.35012978,0.031827506
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_021.jpg,9,0.30440357,0.5254292,0.0807297
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_124.jpg,4,0.2528115,0.2718294,0.011454907
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_067.jpg,2,0.34192896,0.38860345,0.046674475
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_027 - Copy.jpg,10,0.28547996,0.4727035,0.06786978
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_141 - Copy.jpg,6,0.31619015,0.40035924,0.05971145
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (129).jpg,7,0.2655676,0.28548872,0.01826077
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (41).jpg,9,0.2796676,0.32118684,0.018036429
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_068 - Copy.jpg,9,0.28172684,0.35291642,0.035938468
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (128).jpg,12,0.3015418,0.41720718,0.048697073
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (101).jpg,13,0.31269935,0.4893325,0.077558115
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (14).jpg,16,0.3055381,0.58157164,0.09181854
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_0233 (3).jpg,10,0.2702209,0.30216622,0.024170678
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (109).jpg,10,0.30275247,0.49494413,0.07146704
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sn1ap_024 (57).jpg,10,0.26968387,0.349263,0.030894745
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_177.jpg,11,0.26670894,0.29038343,0.01714369
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (39).jpg,12,0.26905864,0.35306633,0.033294935
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_066 - Copy.jpg,12,0.31693622,0.5819209,0.10338437
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_031 - Copy.jpg,7,0.29460123,0.42626625,0.06149007
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_131 - Copy.jpg,7,0.264986,0.3185205,0.024087925
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (95).jpg,11,0.29936907,0.42078543,0.056310736
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (136).jpg,5,0.27590063,0.33995852,0.03837231
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sn1ap_024 (27).jpg,9,0.27288225,0.32539925,0.02517722
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_0233 (2).jpg,8,0.27321908,0.41139162,0.05273723
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_0233 (14).jpg,12,0.2985316,0.6080512,0.09584068
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (119).jpg,11,0.2870907,0.42976528,0.057074193
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_102 - Copy.jpg,6,0.3030575,0.38824522,0.06017471
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (101).jpg,9,0.27817708,0.30088645,0.020396633
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_136 - Copy.jpg,4,0.35868105,0.5749546,0.13064286
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sn1ap_024 (46).jpg,11,0.2846728,0.3479069,0.030161135
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (136).jpg,5,0.39537793,0.5391785,0.07367203
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_175.jpg,9,0.30215883,0.46907908,0.07047707
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_029.jpg,7,0.27556413,0.30823967,0.022608532
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_030 - Copy.jpg,10,0.25603113,0.2821978,0.015463093
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (47).jpg,17,0.29877102,0.66304564,0.096591435
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_207 - Copy.jpg,5,0.25949746,0.30794019,0.02834473
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (50).jpg,11,0.32089183,0.6594298,0.1250967
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_070.jpg,4,0.36307275,0.6806601,0.18347871
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_092 - Copy.jpg,10,0.2631326,0.3176171,0.027001347
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sn1ap_024 (20).jpg,12,0.31497818,0.60529375,0.10535928
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sn1ap_024 (48).jpg,8,0.29229575,0.38679478,0.04353949
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (7).jpg,10,0.3222838,0.48487732,0.06750078
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_103.jpg,4,0.2810771,0.34026924,0.036968414
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (46).jpg,5,0.30437693,0.39102155,0.06723077
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_121 - Copy.jpg,6,0.30493766,0.5749706,0.121185206
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_001.jpg,9,0.2732308,0.42085353,0.05771332
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (139).jpg,11,0.26965404,0.37627128,0.038154278
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_049 - Copy.jpg,7,0.2812207,0.31544155,0.02711578
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_156 - Copy.jpg,11,0.29202554,0.42057866,0.054318894
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sn1ap_024 (17).jpg,12,0.3368101,0.62355244,0.10319634
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (110).jpg,7,0.3040983,0.40714228,0.05630388
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_269.jpg,7,0.27656278,0.33063585,0.030990008
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_075 - Copy.jpg,10,0.28493288,0.4056856,0.047745254
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap1_043 (40).jpg,8,0.2607976,0.2843708,0.014135185
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_201.jpg,6,0.26202822,0.2919411,0.025609028
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (4).jpg,10,0.2903847,0.39574552,0.05056541
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_148.jpg,6,0.2767706,0.30196106,0.023533152
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_292.jpg,5,0.25615704,0.2980329,0.024134468
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (145).jpg,8,0.27249977,0.33879542,0.027435293
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_157.jpg,10,0.2706663,0.3387745,0.030252822
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_119.jpg,8,0.2782238,0.36019504,0.032715283
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_219 - Copy.jpg,10,0.29878578,0.3809734,0.045310695
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_239 - Copy.jpg,6,0.25480118,0.2967311,0.020284962
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_206 - Copy.jpg,4,0.2755949,0.33472058,0.03702871
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap1_043 (44).jpg,4,0.34216046,0.47370392,0.07902866
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (71).jpg,11,0.28790483,0.40351212,0.04730887
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_045 - Copy.jpg,5,0.34856018,0.5149222,0.1038122
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_234 - Copy.jpg,8,0.3001973,0.4877379,0.07251367
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_090 - Copy.jpg,6,0.24764062,0.26335675,0.008781681
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_162 - Copy.jpg,12,0.2885114,0.3622079,0.042419463
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_145 - Copy.jpg,11,0.27838346,0.3536611,0.033916514
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_128.jpg,4,0.25868028,0.28201747,0.016565394
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (158).jpg,8,0.30733365,0.3787294,0.049416214
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (133).jpg,10,0.30178112,0.3619905,0.03564574
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_265.jpg,6,0.2985116,0.3966717,0.047190048
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (67).jpg,7,0.27510968,0.3548347,0.035308532
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (123).jpg,7,0.2723915,0.31602505,0.025399229
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_258.jpg,9,0.34045514,0.6451765,0.14133316
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_178.jpg,7,0.29025286,0.37558484,0.043573204
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (17).jpg,11,0.28969514,0.45256507,0.07192037
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sn1ap_024 (53).jpg,11,0.27312776,0.41431397,0.050700452
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (49).jpg,15,0.29757208,0.38186318,0.050799172
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_045.jpg,9,0.30208912,0.44865146,0.06184748
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_092.jpg,4,0.28207767,0.3341264,0.037943564
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_260.jpg,3,0.25200826,0.27962148,0.019800354
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_096.jpg,8,0.29722184,0.3728708,0.044879466
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_246.jpg,13,0.30084857,0.41748893,0.048648365
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (62).jpg,10,0.26002276,0.32172012,0.029552285
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (43).jpg,9,0.2894781,0.5661017,0.09863168
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_074 - Copy.jpg,10,0.25605166,0.3067322,0.021279741
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_287.jpg,6,0.32581076,0.3879873,0.046998393
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_041 - Copy.jpg,7,0.27500287,0.36393657,0.04455951
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_099.jpg,9,0.29391736,0.38978088,0.047540307
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_006 - Copy.jpg,14,0.2680348,0.35799626,0.03207945
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_0233 (22).jpg,6,0.30108342,0.36418515,0.050391484
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sn1ap_024 (12).jpg,18,0.2685059,0.31210637,0.021753784
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sn1ap_024 (11).jpg,13,0.30544916,0.51975447,0.06725576
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (77).jpg,6,0.26576278,0.32494712,0.036831025
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_247.jpg,5,0.30934724,0.49026626,0.09256196
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_084.jpg,5,0.27225015,0.3030774,0.024945224
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_155 - Copy.jpg,12,0.29312634,0.45069176,0.06785773
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (116).jpg,14,0.30968115,0.5046967,0.07556932
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_167.jpg,10,0.29628685,0.4256463,0.054590683
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (114).jpg,8,0.28801432,0.34505367,0.034799904
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (29).jpg,8,0.27939594,0.32266963,0.02173822
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_193.jpg,5,0.3192276,0.3756612,0.034608945
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_087 - Copy.jpg,6,0.2885057,0.3595451,0.036735423
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (118).jpg,11,0.26337618,0.3625738,0.033337057
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_242 - Copy.jpg,4,0.29141873,0.3476503,0.04502023
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_133.jpg,5,0.298119,0.3075908,0.006484344
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_043.jpg,10,0.27547917,0.31377783,0.02614376
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_141.jpg,7,0.3206157,0.55929124,0.11391545
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_233 - Copy.jpg,11,0.2664454,0.30434677,0.022912864
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sn1ap_024 (52).jpg,15,0.3173858,0.6094267,0.092852585
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (45).jpg,7,0.3040215,0.38963935,0.04477398
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_226.jpg,10,0.30155057,0.4037519,0.048832886
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_163 - Copy.jpg,12,0.26334342,0.33418304,0.030737031
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_190 - Copy.jpg,7,0.27569118,0.3596633,0.037047286
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_030.jpg,7,0.31640556,0.39229655,0.05503008
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_144 - Copy.jpg,9,0.2862311,0.32902327,0.028665904
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_189.jpg,7,0.29213524,0.33505315,0.025389288
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_025.jpg,6,0.27938658,0.3666783,0.041896142
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (43).jpg,8,0.30521548,0.39394838,0.05102053
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_206.jpg,9,0.27226877,0.31651354,0.029942036
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (53).jpg,10,0.31508532,0.46926796,0.057907745
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (115).jpg,11,0.27528226,0.332435,0.024985136
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_233.jpg,6,0.30109954,0.41706252,0.060147308
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (40).jpg,8,0.28488934,0.33532262,0.027507277
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (64).jpg,7,0.27559593,0.37781802,0.044519845
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snp_147 (120).jpg,15,0.29136497,0.5342058,0.081316866
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_232.jpg,9,0.29956925,0.5325161,0.08517794
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap1_043 (68).jpg,6,0.37897053,0.6488004,0.14398785
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sap_148 (23).jpg,9,0.3026403,0.36852184,0.03843167
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_028 - Copy.jpg,10,0.26773742,0.31477728,0.027840255
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Sn1ap_024 (37).jpg,11,0.28077343,0.36810523,0.032977637
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_171.jpg,12,0.26609218,0.31461403,0.025263872
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_197 - Copy.jpg,10,0.26359937,0.3093677,0.020365171
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_214.jpg,7,0.28657076,0.3984357,0.053258833
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_013 - Copy.jpg,12,0.29658875,0.62755036,0.102103174
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_020 - Copy.jpg,12,0.2999484,0.4837699,0.07840321
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_012 - Copy.jpg,10,0.26502118,0.30813777,0.023673836
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_139 - Copy.jpg,7,0.2950036,0.38826674,0.040343244
[Malignant] early Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] early Pre-B/Snap_266.jpg,2,0.3037638,0.34463084,0.04086703
